GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007,LOB
1252,Penn Miller Grp,2001,2001,1,393,115,179,760,427,333,0,425.065,ppauto
1252,Penn Miller Grp,2001,2002,2,506,225,68,760,427,333,0,425.065,ppauto
1252,Penn Miller Grp,2001,2003,3,609,402,47,760,427,333,0,425.065,ppauto
1252,Penn Miller Grp,2001,2004,4,596,499,28,760,427,333,0,425.065,ppauto
1252,Penn Miller Grp,2001,2005,5,659,539,27,760,427,333,0,425.065,ppauto
1252,Penn Miller Grp,2001,2006,6,666,649,17,760,427,333,0,425.065,ppauto
1252,Penn Miller Grp,2001,2007,7,668,649,19,760,427,333,0,425.065,ppauto
1252,Penn Miller Grp,2001,2008,8,649,649,0,760,427,333,0,425.065,ppauto
1252,Penn Miller Grp,2001,2009,9,649,649,0,760,427,333,0,425.065,ppauto
1252,Penn Miller Grp,2001,2010,10,649,649,0,760,427,333,0,425.065,ppauto
1279,American Modern Ins Grp Inc,1998,1998,1,1411,276,719,1759,0,1759,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1998,1999,2,1542,471,394,1759,0,1759,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1998,2000,3,1031,702,106,1759,0,1759,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1998,2001,4,902,837,15,1759,0,1759,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1998,2002,5,963,841,34,1759,0,1759,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1998,2003,6,978,978,0,1759,0,1759,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1998,2004,7,978,978,0,1759,0,1759,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1998,2005,8,978,978,0,1759,0,1759,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1998,2006,9,978,978,0,1759,0,1759,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1998,2007,10,980,978,0,1759,0,1759,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1999,1999,1,2278,425,1088,2503,58,2445,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1999,2000,2,1966,1088,437,2503,58,2445,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1999,2001,3,1701,1198,88,2503,58,2445,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1999,2002,4,1534,1406,25,2503,58,2445,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1999,2003,5,1616,1442,29,2503,58,2445,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1999,2004,6,1525,1512,0,2503,58,2445,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1999,2005,7,1529,1529,0,2503,58,2445,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1999,2006,8,1529,1529,0,2503,58,2445,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1999,2007,9,1534,1534,0,2503,58,2445,0,14944.537,ppauto
1279,American Modern Ins Grp Inc,1999,2008,10,1533,1533,0,2503,58,2445,0,14944.537,ppauto
1538,Farmers Automobile Grp,1998,1998,1,43191,16607,3013,52077,260,51816,0,94068.735,ppauto
1538,Farmers Automobile Grp,1998,1999,2,38189,26371,0,52077,260,51816,0,94068.735,ppauto
1538,Farmers Automobile Grp,1998,2000,3,38742,32372,0,52077,260,51816,0,94068.735,ppauto
1538,Farmers Automobile Grp,1998,2001,4,38929,35853,0,52077,260,51816,0,94068.735,ppauto
1538,Farmers Automobile Grp,1998,2002,5,39032,37380,0,52077,260,51816,0,94068.735,ppauto
1538,Farmers Automobile Grp,1998,2003,6,38934,38073,0,52077,260,51816,0,94068.735,ppauto
1538,Farmers Automobile Grp,1998,2004,7,38927,38236,0,52077,260,51816,0,94068.735,ppauto
1538,Farmers Automobile Grp,1998,2005,8,38823,38694,0,52077,260,51816,0,94068.735,ppauto
1538,Farmers Automobile Grp,1998,2006,9,38744,38730,0,52077,260,51816,0,94068.735,ppauto
1538,Farmers Automobile Grp,1998,2007,10,38746,38746,0,52077,260,51816,0,94068.735,ppauto
1538,Farmers Automobile Grp,1999,1999,1,46070,17424,2349,53937,270,53667,0,94068.735,ppauto
1538,Farmers Automobile Grp,1999,2000,2,41847,28866,0,53937,270,53667,0,94068.735,ppauto
1538,Farmers Automobile Grp,1999,2001,3,41436,34885,0,53937,270,53667,0,94068.735,ppauto
1538,Farmers Automobile Grp,1999,2002,4,40985,37725,0,53937,270,53667,0,94068.735,ppauto
1538,Farmers Automobile Grp,1999,2003,5,40287,39093,0,53937,270,53667,0,94068.735,ppauto
1538,Farmers Automobile Grp,1999,2004,6,39851,39705,0,53937,270,53667,0,94068.735,ppauto
1538,Farmers Automobile Grp,1999,2005,7,39766,39744,0,53937,270,53667,0,94068.735,ppauto
1538,Farmers Automobile Grp,1999,2006,8,39763,39748,0,53937,270,53667,0,94068.735,ppauto
1538,Farmers Automobile Grp,1999,2007,9,39750,39748,0,53937,270,53667,0,94068.735,ppauto
1538,Farmers Automobile Grp,1999,2008,10,39759,39759,0,53937,270,53667,0,94068.735,ppauto
1538,Farmers Automobile Grp,2000,2000,1,50138,18227,3241,53892,135,53757,0,94068.735,ppauto
1538,Farmers Automobile Grp,2000,2001,2,44420,30812,0,53892,135,53757,0,94068.735,ppauto
1538,Farmers Automobile Grp,2000,2002,3,44266,36691,0,53892,135,53757,0,94068.735,ppauto
1538,Farmers Automobile Grp,2000,2003,4,43437,39480,0,53892,135,53757,0,94068.735,ppauto
1538,Farmers Automobile Grp,2000,2004,5,42508,40989,0,53892,135,53757,0,94068.735,ppauto
1538,Farmers Automobile Grp,2000,2005,6,42058,41503,0,53892,135,53757,0,94068.735,ppauto
1538,Farmers Automobile Grp,2000,2006,7,42002,41738,0,53892,135,53757,0,94068.735,ppauto
1538,Farmers Automobile Grp,2000,2007,8,41880,41822,0,53892,135,53757,0,94068.735,ppauto
1538,Farmers Automobile Grp,2000,2008,9,41926,41842,0,53892,135,53757,0,94068.735,ppauto
1538,Farmers Automobile Grp,2000,2009,10,41923,41840,0,53892,135,53757,0,94068.735,ppauto
1538,Farmers Automobile Grp,2001,2001,1,56992,20225,3125,59195,119,59076,0,94068.735,ppauto
1538,Farmers Automobile Grp,2001,2002,2,50079,33722,0,59195,119,59076,0,94068.735,ppauto
1538,Farmers Automobile Grp,2001,2003,3,47607,39632,0,59195,119,59076,0,94068.735,ppauto
1538,Farmers Automobile Grp,2001,2004,4,46951,43937,0,59195,119,59076,0,94068.735,ppauto
1538,Farmers Automobile Grp,2001,2005,5,46141,44763,0,59195,119,59076,0,94068.735,ppauto
1538,Farmers Automobile Grp,2001,2006,6,46033,45340,0,59195,119,59076,0,94068.735,ppauto
1538,Farmers Automobile Grp,2001,2007,7,45876,45609,0,59195,119,59076,0,94068.735,ppauto
1538,Farmers Automobile Grp,2001,2008,8,45870,45613,0,59195,119,59076,0,94068.735,ppauto
1538,Farmers Automobile Grp,2001,2009,9,45927,45670,0,59195,119,59076,0,94068.735,ppauto
1538,Farmers Automobile Grp,2001,2010,10,45925,45791,0,59195,119,59076,0,94068.735,ppauto
1538,Farmers Automobile Grp,2002,2002,1,63376,22070,3759,69654,144,69510,0,94068.735,ppauto
1538,Farmers Automobile Grp,2002,2003,2,52293,34891,0,69654,144,69510,0,94068.735,ppauto
1538,Farmers Automobile Grp,2002,2004,3,52991,43104,90,69654,144,69510,0,94068.735,ppauto
1538,Farmers Automobile Grp,2002,2005,4,50930,47361,0,69654,144,69510,0,94068.735,ppauto
1538,Farmers Automobile Grp,2002,2006,5,51027,49088,0,69654,144,69510,0,94068.735,ppauto
1538,Farmers Automobile Grp,2002,2007,6,50286,49972,0,69654,144,69510,0,94068.735,ppauto
1538,Farmers Automobile Grp,2002,2008,7,50980,50754,0,69654,144,69510,0,94068.735,ppauto
1538,Farmers Automobile Grp,2002,2009,8,51132,50913,0,69654,144,69510,0,94068.735,ppauto
1538,Farmers Automobile Grp,2002,2010,9,51226,51110,0,69654,144,69510,0,94068.735,ppauto
1538,Farmers Automobile Grp,2002,2011,10,51433,51446,0,69654,144,69510,0,94068.735,ppauto
1538,Farmers Automobile Grp,2003,2003,1,61199,19234,3395,72285,155,72130,0,94068.735,ppauto
1538,Farmers Automobile Grp,2003,2004,2,52230,32669,483,72285,155,72130,0,94068.735,ppauto
1538,Farmers Automobile Grp,2003,2005,3,49118,39870,88,72285,155,72130,0,94068.735,ppauto
1538,Farmers Automobile Grp,2003,2006,4,46863,42855,0,72285,155,72130,0,94068.735,ppauto
1538,Farmers Automobile Grp,2003,2007,5,45955,44159,0,72285,155,72130,0,94068.735,ppauto
1538,Farmers Automobile Grp,2003,2008,6,45453,44652,0,72285,155,72130,0,94068.735,ppauto
1538,Farmers Automobile Grp,2003,2009,7,45313,45081,0,72285,155,72130,0,94068.735,ppauto
1538,Farmers Automobile Grp,2003,2010,8,45193,45081,0,72285,155,72130,0,94068.735,ppauto
1538,Farmers Automobile Grp,2003,2011,9,45163,45096,0,72285,155,72130,0,94068.735,ppauto
1538,Farmers Automobile Grp,2003,2012,10,45179,45107,0,72285,155,72130,0,94068.735,ppauto
1538,Farmers Automobile Grp,2004,2004,1,59992,20428,2817,70969,156,70814,0,94068.735,ppauto
1538,Farmers Automobile Grp,2004,2005,2,54052,34548,469,70969,156,70814,0,94068.735,ppauto
1538,Farmers Automobile Grp,2004,2006,3,51357,41113,91,70969,156,70814,0,94068.735,ppauto
1538,Farmers Automobile Grp,2004,2007,4,49329,44554,0,70969,156,70814,0,94068.735,ppauto
1538,Farmers Automobile Grp,2004,2008,5,48711,45625,0,70969,156,70814,0,94068.735,ppauto
1538,Farmers Automobile Grp,2004,2009,6,48096,47008,0,70969,156,70814,0,94068.735,ppauto
1538,Farmers Automobile Grp,2004,2010,7,48179,47230,0,70969,156,70814,0,94068.735,ppauto
1538,Farmers Automobile Grp,2004,2011,8,48110,48091,0,70969,156,70814,0,94068.735,ppauto
1538,Farmers Automobile Grp,2004,2012,9,48136,48096,0,70969,156,70814,0,94068.735,ppauto
1538,Farmers Automobile Grp,2004,2013,10,48136,48120,0,70969,156,70814,0,94068.735,ppauto
1538,Farmers Automobile Grp,2005,2005,1,62130,20481,2735,72319,149,72169,0,94068.735,ppauto
1538,Farmers Automobile Grp,2005,2006,2,58800,35439,489,72319,149,72169,0,94068.735,ppauto
1538,Farmers Automobile Grp,2005,2007,3,55409,42814,100,72319,149,72169,0,94068.735,ppauto
1538,Farmers Automobile Grp,2005,2008,4,53068,47957,0,72319,149,72169,0,94068.735,ppauto
1538,Farmers Automobile Grp,2005,2009,5,51841,49914,0,72319,149,72169,0,94068.735,ppauto
1538,Farmers Automobile Grp,2005,2010,6,51672,50357,0,72319,149,72169,0,94068.735,ppauto
1538,Farmers Automobile Grp,2005,2011,7,51116,50608,0,72319,149,72169,0,94068.735,ppauto
1538,Farmers Automobile Grp,2005,2012,8,50883,50841,0,72319,149,72169,0,94068.735,ppauto
1538,Farmers Automobile Grp,2005,2013,9,50907,50876,0,72319,149,72169,0,94068.735,ppauto
1538,Farmers Automobile Grp,2005,2014,10,50901,50869,0,72319,149,72169,0,94068.735,ppauto
1538,Farmers Automobile Grp,2006,2006,1,66722,21568,2854,72276,17,72259,0,94068.735,ppauto
1538,Farmers Automobile Grp,2006,2007,2,60768,37575,537,72276,17,72259,0,94068.735,ppauto
1538,Farmers Automobile Grp,2006,2008,3,58882,44938,128,72276,17,72259,0,94068.735,ppauto
1538,Farmers Automobile Grp,2006,2009,4,54704,50492,0,72276,17,72259,0,94068.735,ppauto
1538,Farmers Automobile Grp,2006,2010,5,53939,52061,0,72276,17,72259,0,94068.735,ppauto
1538,Farmers Automobile Grp,2006,2011,6,53858,52367,0,72276,17,72259,0,94068.735,ppauto
1538,Farmers Automobile Grp,2006,2012,7,53304,52646,0,72276,17,72259,0,94068.735,ppauto
1538,Farmers Automobile Grp,2006,2013,8,53426,52702,0,72276,17,72259,0,94068.735,ppauto
1538,Farmers Automobile Grp,2006,2014,9,53133,53085,0,72276,17,72259,0,94068.735,ppauto
1538,Farmers Automobile Grp,2006,2015,10,53122,53124,0,72276,17,72259,0,94068.735,ppauto
1538,Farmers Automobile Grp,2007,2007,1,70905,24014,3133,72227,23,72204,0,94068.735,ppauto
1538,Farmers Automobile Grp,2007,2008,2,64706,41107,683,72227,23,72204,0,94068.735,ppauto
1538,Farmers Automobile Grp,2007,2009,3,59222,49437,117,72227,23,72204,0,94068.735,ppauto
1538,Farmers Automobile Grp,2007,2010,4,58671,52898,0,72227,23,72204,0,94068.735,ppauto
1538,Farmers Automobile Grp,2007,2011,5,58129,55421,0,72227,23,72204,0,94068.735,ppauto
1538,Farmers Automobile Grp,2007,2012,6,57301,56890,0,72227,23,72204,0,94068.735,ppauto
1538,Farmers Automobile Grp,2007,2013,7,57157,57132,0,72227,23,72204,0,94068.735,ppauto
1538,Farmers Automobile Grp,2007,2014,8,57156,57122,0,72227,23,72204,0,94068.735,ppauto
1538,Farmers Automobile Grp,2007,2015,9,57153,57114,0,72227,23,72204,0,94068.735,ppauto
1538,Farmers Automobile Grp,2007,2016,10,57134,57105,-15,72227,23,72204,0,94068.735,ppauto
1716,Germania Ins Grp,1998,1998,1,12380,6188,2392,21034,496,20538,0,18336.196,ppauto
1716,Germania Ins Grp,1998,1999,2,11797,9383,640,21034,496,20538,0,18336.196,ppauto
1716,Germania Ins Grp,1998,2000,3,11318,10605,3,21034,496,20538,0,18336.196,ppauto
1716,Germania Ins Grp,1998,2001,4,11515,11290,0,21034,496,20538,0,18336.196,ppauto
1716,Germania Ins Grp,1998,2002,5,11505,11388,0,21034,496,20538,0,18336.196,ppauto
1716,Germania Ins Grp,1998,2003,6,11462,11427,0,21034,496,20538,0,18336.196,ppauto
1716,Germania Ins Grp,1998,2004,7,11468,11427,0,21034,496,20538,0,18336.196,ppauto
1716,Germania Ins Grp,1998,2005,8,11465,11462,0,21034,496,20538,0,18336.196,ppauto
1716,Germania Ins Grp,1998,2006,9,11462,11462,0,21034,496,20538,0,18336.196,ppauto
1716,Germania Ins Grp,1998,2007,10,11462,11462,0,21034,496,20538,0,18336.196,ppauto
1716,Germania Ins Grp,1999,1999,1,13714,6935,1976,19628,463,19165,0,18336.196,ppauto
1716,Germania Ins Grp,1999,2000,2,13426,11131,709,19628,463,19165,0,18336.196,ppauto
1716,Germania Ins Grp,1999,2001,3,13156,12563,2,19628,463,19165,0,18336.196,ppauto
1716,Germania Ins Grp,1999,2002,4,13254,12923,0,19628,463,19165,0,18336.196,ppauto
1716,Germania Ins Grp,1999,2003,5,13183,13136,0,19628,463,19165,0,18336.196,ppauto
1716,Germania Ins Grp,1999,2004,6,13179,13179,0,19628,463,19165,0,18336.196,ppauto
1716,Germania Ins Grp,1999,2005,7,13180,13180,0,19628,463,19165,0,18336.196,ppauto
1716,Germania Ins Grp,1999,2006,8,13180,13180,0,19628,463,19165,0,18336.196,ppauto
1716,Germania Ins Grp,1999,2007,9,13179,13179,0,19628,463,19165,0,18336.196,ppauto
1716,Germania Ins Grp,1999,2008,10,13178,13178,0,19628,463,19165,0,18336.196,ppauto
1716,Germania Ins Grp,2000,2000,1,13789,7057,2363,19789,582,19207,0,18336.196,ppauto
1716,Germania Ins Grp,2000,2001,2,13621,11017,891,19789,582,19207,0,18336.196,ppauto
1716,Germania Ins Grp,2000,2002,3,13365,12508,134,19789,582,19207,0,18336.196,ppauto
1716,Germania Ins Grp,2000,2003,4,13344,12987,0,19789,582,19207,0,18336.196,ppauto
1716,Germania Ins Grp,2000,2004,5,13345,13243,0,19789,582,19207,0,18336.196,ppauto
1716,Germania Ins Grp,2000,2005,6,13346,13279,0,19789,582,19207,0,18336.196,ppauto
1716,Germania Ins Grp,2000,2006,7,13386,13293,0,19789,582,19207,0,18336.196,ppauto
1716,Germania Ins Grp,2000,2007,8,13387,13294,0,19789,582,19207,0,18336.196,ppauto
1716,Germania Ins Grp,2000,2008,9,13387,13296,0,19789,582,19207,0,18336.196,ppauto
1716,Germania Ins Grp,2000,2009,10,13400,13359,0,19789,582,19207,0,18336.196,ppauto
1716,Germania Ins Grp,2001,2001,1,18289,9907,3319,23958,879,23079,0,18336.196,ppauto
1716,Germania Ins Grp,2001,2002,2,17864,14865,728,23958,879,23079,0,18336.196,ppauto
1716,Germania Ins Grp,2001,2003,3,17715,16680,311,23958,879,23079,0,18336.196,ppauto
1716,Germania Ins Grp,2001,2004,4,17565,17172,0,23958,879,23079,0,18336.196,ppauto
1716,Germania Ins Grp,2001,2005,5,17654,17522,0,23958,879,23079,0,18336.196,ppauto
1716,Germania Ins Grp,2001,2006,6,17681,17615,0,23958,879,23079,0,18336.196,ppauto
1716,Germania Ins Grp,2001,2007,7,17632,17632,0,23958,879,23079,0,18336.196,ppauto
1716,Germania Ins Grp,2001,2008,8,17642,17641,1,23958,879,23079,0,18336.196,ppauto
1716,Germania Ins Grp,2001,2009,9,17642,17641,1,23958,879,23079,0,18336.196,ppauto
1716,Germania Ins Grp,2001,2010,10,17641,17641,0,23958,879,23079,0,18336.196,ppauto
1716,Germania Ins Grp,2002,2002,1,21870,11632,4270,30756,1573,29183,0,18336.196,ppauto
1716,Germania Ins Grp,2002,2003,2,20554,17066,849,30756,1573,29183,0,18336.196,ppauto
1716,Germania Ins Grp,2002,2004,3,20588,19222,89,30756,1573,29183,0,18336.196,ppauto
1716,Germania Ins Grp,2002,2005,4,20687,20171,104,30756,1573,29183,0,18336.196,ppauto
1716,Germania Ins Grp,2002,2006,5,20654,20511,23,30756,1573,29183,0,18336.196,ppauto
1716,Germania Ins Grp,2002,2007,6,20622,20560,13,30756,1573,29183,0,18336.196,ppauto
1716,Germania Ins Grp,2002,2008,7,20608,20561,5,30756,1573,29183,0,18336.196,ppauto
1716,Germania Ins Grp,2002,2009,8,20580,20561,2,30756,1573,29183,0,18336.196,ppauto
1716,Germania Ins Grp,2002,2010,9,20568,20567,1,30756,1573,29183,0,18336.196,ppauto
1716,Germania Ins Grp,2002,2011,10,20566,20566,0,30756,1573,29183,0,18336.196,ppauto
1716,Germania Ins Grp,2003,2003,1,19231,10299,3235,37285,3586,33699,0,18336.196,ppauto
1716,Germania Ins Grp,2003,2004,2,19316,15449,587,37285,3586,33699,0,18336.196,ppauto
1716,Germania Ins Grp,2003,2005,3,19284,17901,79,37285,3586,33699,0,18336.196,ppauto
1716,Germania Ins Grp,2003,2006,4,19104,18561,57,37285,3586,33699,0,18336.196,ppauto
1716,Germania Ins Grp,2003,2007,5,19244,19013,0,37285,3586,33699,0,18336.196,ppauto
1716,Germania Ins Grp,2003,2008,6,19112,19010,7,37285,3586,33699,0,18336.196,ppauto
1716,Germania Ins Grp,2003,2009,7,19041,19016,5,37285,3586,33699,0,18336.196,ppauto
1716,Germania Ins Grp,2003,2010,8,19038,19037,1,37285,3586,33699,0,18336.196,ppauto
1716,Germania Ins Grp,2003,2011,9,19037,19036,1,37285,3586,33699,0,18336.196,ppauto
1716,Germania Ins Grp,2003,2012,10,19035,19035,0,37285,3586,33699,0,18336.196,ppauto
1716,Germania Ins Grp,2004,2004,1,20224,10787,3302,35316,1095,34221,0,18336.196,ppauto
1716,Germania Ins Grp,2004,2005,2,19435,16042,625,35316,1095,34221,0,18336.196,ppauto
1716,Germania Ins Grp,2004,2006,3,19961,18220,92,35316,1095,34221,0,18336.196,ppauto
1716,Germania Ins Grp,2004,2007,4,20403,19879,70,35316,1095,34221,0,18336.196,ppauto
1716,Germania Ins Grp,2004,2008,5,20341,20123,60,35316,1095,34221,0,18336.196,ppauto
1716,Germania Ins Grp,2004,2009,6,20406,20188,12,35316,1095,34221,0,18336.196,ppauto
1716,Germania Ins Grp,2004,2010,7,20472,20454,2,35316,1095,34221,0,18336.196,ppauto
1716,Germania Ins Grp,2004,2011,8,20499,20481,2,35316,1095,34221,0,18336.196,ppauto
1716,Germania Ins Grp,2004,2012,9,20496,20488,0,35316,1095,34221,0,18336.196,ppauto
1716,Germania Ins Grp,2004,2013,10,20498,20488,2,35316,1095,34221,0,18336.196,ppauto
1716,Germania Ins Grp,2005,2005,1,20642,11386,3528,36468,1134,35334,0,18336.196,ppauto
1716,Germania Ins Grp,2005,2006,2,20423,17246,998,36468,1134,35334,0,18336.196,ppauto
1716,Germania Ins Grp,2005,2007,3,20743,19424,377,36468,1134,35334,0,18336.196,ppauto
1716,Germania Ins Grp,2005,2008,4,20856,20483,134,36468,1134,35334,0,18336.196,ppauto
1716,Germania Ins Grp,2005,2009,5,20761,20682,24,36468,1134,35334,0,18336.196,ppauto
1716,Germania Ins Grp,2005,2010,6,20788,20738,25,36468,1134,35334,0,18336.196,ppauto
1716,Germania Ins Grp,2005,2011,7,20753,20741,12,36468,1134,35334,0,18336.196,ppauto
1716,Germania Ins Grp,2005,2012,8,20739,20739,0,36468,1134,35334,0,18336.196,ppauto
1716,Germania Ins Grp,2005,2013,9,20739,20737,2,36468,1134,35334,0,18336.196,ppauto
1716,Germania Ins Grp,2005,2014,10,20742,20742,0,36468,1134,35334,0,18336.196,ppauto
1716,Germania Ins Grp,2006,2006,1,22134,12148,3817,37090,1202,35888,0,18336.196,ppauto
1716,Germania Ins Grp,2006,2007,2,21781,17559,1516,37090,1202,35888,0,18336.196,ppauto
1716,Germania Ins Grp,2006,2008,3,21743,20330,557,37090,1202,35888,0,18336.196,ppauto
1716,Germania Ins Grp,2006,2009,4,21849,21183,154,37090,1202,35888,0,18336.196,ppauto
1716,Germania Ins Grp,2006,2010,5,21863,21513,41,37090,1202,35888,0,18336.196,ppauto
1716,Germania Ins Grp,2006,2011,6,21916,21828,63,37090,1202,35888,0,18336.196,ppauto
1716,Germania Ins Grp,2006,2012,7,21855,21843,2,37090,1202,35888,0,18336.196,ppauto
1716,Germania Ins Grp,2006,2013,8,21852,21840,2,37090,1202,35888,0,18336.196,ppauto
1716,Germania Ins Grp,2006,2014,9,21849,21839,0,37090,1202,35888,0,18336.196,ppauto
1716,Germania Ins Grp,2006,2015,10,21838,21838,0,37090,1202,35888,0,18336.196,ppauto
1716,Germania Ins Grp,2007,2007,1,23239,12947,4520,38824,851,37973,0,18336.196,ppauto
1716,Germania Ins Grp,2007,2008,2,22701,18990,2091,38824,851,37973,0,18336.196,ppauto
1716,Germania Ins Grp,2007,2009,3,22675,21282,733,38824,851,37973,0,18336.196,ppauto
1716,Germania Ins Grp,2007,2010,4,22503,21941,297,38824,851,37973,0,18336.196,ppauto
1716,Germania Ins Grp,2007,2011,5,22368,22054,220,38824,851,37973,0,18336.196,ppauto
1716,Germania Ins Grp,2007,2012,6,22151,22049,65,38824,851,37973,0,18336.196,ppauto
1716,Germania Ins Grp,2007,2013,7,22058,22054,4,38824,851,37973,0,18336.196,ppauto
1716,Germania Ins Grp,2007,2014,8,22052,22052,0,38824,851,37973,0,18336.196,ppauto
1716,Germania Ins Grp,2007,2015,9,22051,22050,1,38824,851,37973,0,18336.196,ppauto
1716,Germania Ins Grp,2007,2016,10,22048,22048,0,38824,851,37973,0,18336.196,ppauto
1767,State Farm Mut Grp,1998,1998,1,10394159,4303375,2453663,14638898,138786,14500112,0,16467640.82,ppauto
1767,State Farm Mut Grp,1998,1999,2,10058292,7133592,1404473,14638898,138786,14500112,0,16467640.82,ppauto
1767,State Farm Mut Grp,1998,2000,3,10009209,8477624,735634,14638898,138786,14500112,0,16467640.82,ppauto
1767,State Farm Mut Grp,1998,2001,4,10092792,9255307,412948,14638898,138786,14500112,0,16467640.82,ppauto
1767,State Farm Mut Grp,1998,2002,5,10091673,9654867,217933,14638898,138786,14500112,0,16467640.82,ppauto
1767,State Farm Mut Grp,1998,2003,6,10057255,9834502,105891,14638898,138786,14500112,0,16467640.82,ppauto
1767,State Farm Mut Grp,1998,2004,7,10052223,9924830,59057,14638898,138786,14500112,0,16467640.82,ppauto
1767,State Farm Mut Grp,1998,2005,8,10047246,9972600,32327,14638898,138786,14500112,0,16467640.82,ppauto
1767,State Farm Mut Grp,1998,2006,9,10054879,9995759,27613,14638898,138786,14500112,0,16467640.82,ppauto
1767,State Farm Mut Grp,1998,2007,10,10050823,10012517,14301,14638898,138786,14500112,0,16467640.82,ppauto
1767,State Farm Mut Grp,1999,1999,1,10272633,4435838,2922432,13665264,98234,13567030,0,16467640.82,ppauto
1767,State Farm Mut Grp,1999,2000,2,10264219,7405295,1566203,13665264,98234,13567030,0,16467640.82,ppauto
1767,State Farm Mut Grp,1999,2001,3,10383437,8793040,878543,13665264,98234,13567030,0,16467640.82,ppauto
1767,State Farm Mut Grp,1999,2002,4,10378900,9533668,450602,13665264,98234,13567030,0,16467640.82,ppauto
1767,State Farm Mut Grp,1999,2003,5,10322135,9909823,195282,13665264,98234,13567030,0,16467640.82,ppauto
1767,State Farm Mut Grp,1999,2004,6,10334197,10105800,107417,13665264,98234,13567030,0,16467640.82,ppauto
1767,State Farm Mut Grp,1999,2005,7,10349617,10207638,71085,13665264,98234,13567030,0,16467640.82,ppauto
1767,State Farm Mut Grp,1999,2006,8,10342089,10254349,40592,13665264,98234,13567030,0,16467640.82,ppauto
1767,State Farm Mut Grp,1999,2007,9,10344867,10283286,31233,13665264,98234,13567030,0,16467640.82,ppauto
1767,State Farm Mut Grp,1999,2008,10,10349337,10305664,20445,13665264,98234,13567030,0,16467640.82,ppauto
1767,State Farm Mut Grp,2000,2000,1,11023112,4795841,3257608,13461922,60085,13401837,0,16467640.82,ppauto
1767,State Farm Mut Grp,2000,2001,2,11204800,8101795,1774877,13461922,60085,13401837,0,16467640.82,ppauto
1767,State Farm Mut Grp,2000,2002,3,11172621,9465687,958994,13461922,60085,13401837,0,16467640.82,ppauto
1767,State Farm Mut Grp,2000,2003,4,11071255,10207736,445459,13461922,60085,13401837,0,16467640.82,ppauto
1767,State Farm Mut Grp,2000,2004,5,11073794,10632599,221259,13461922,60085,13401837,0,16467640.82,ppauto
1767,State Farm Mut Grp,2000,2005,6,11088159,10829868,135923,13461922,60085,13401837,0,16467640.82,ppauto
1767,State Farm Mut Grp,2000,2006,7,11085802,10928685,84087,13461922,60085,13401837,0,16467640.82,ppauto
1767,State Farm Mut Grp,2000,2007,8,11074843,10981123,44058,13461922,60085,13401837,0,16467640.82,ppauto
1767,State Farm Mut Grp,2000,2008,9,11078800,11011911,32739,13461922,60085,13401837,0,16467640.82,ppauto
1767,State Farm Mut Grp,2000,2009,10,11081290,11033560,23965,13461922,60085,13401837,0,16467640.82,ppauto
1767,State Farm Mut Grp,2001,2001,1,12351614,5328657,3819636,14280934,78446,14202488,0,16467640.82,ppauto
1767,State Farm Mut Grp,2001,2002,2,12254359,8821829,2027477,14280934,78446,14202488,0,16467640.82,ppauto
1767,State Farm Mut Grp,2001,2003,3,12014108,10242503,990419,14280934,78446,14202488,0,16467640.82,ppauto
1767,State Farm Mut Grp,2001,2004,4,12000555,11064259,496348,14280934,78446,14202488,0,16467640.82,ppauto
1767,State Farm Mut Grp,2001,2005,5,12009468,11503526,275490,14280934,78446,14202488,0,16467640.82,ppauto
1767,State Farm Mut Grp,2001,2006,6,12005028,11720590,153326,14280934,78446,14202488,0,16467640.82,ppauto
1767,State Farm Mut Grp,2001,2007,7,11994983,11837901,80069,14280934,78446,14202488,0,16467640.82,ppauto
1767,State Farm Mut Grp,2001,2008,8,11999653,11901954,46698,14280934,78446,14202488,0,16467640.82,ppauto
1767,State Farm Mut Grp,2001,2009,9,12013430,11935899,39136,14280934,78446,14202488,0,16467640.82,ppauto
1767,State Farm Mut Grp,2001,2010,10,12015558,11953731,28555,14280934,78446,14202488,0,16467640.82,ppauto
